id	caption	file_name	clip_score
84685	A guy performs a skateboard trick in the air.	COCO_val2014_000000012147.jpg	0.2499513477087021
84696	a baseball swinging a baseball bat at a ball	COCO_val2014_000000231281.jpg	0.27394190430641174
84817	A man holding a blue, red and green frisbee in his hands.	COCO_val2014_000000364284.jpg	0.3520813286304474
84845	A man with glasses sitting in front of a laptop computer.	COCO_val2014_000000477805.jpg	0.3132895827293396
85015	A person is moving green hay towards an elephant that is inside the back of a white truck.	COCO_val2014_000000301061.jpg	0.326234370470047
85074	A helmeted and goggled skier leans to get around an obstacle.	COCO_val2014_000000283186.jpg	0.30165889859199524
85138	Small black dog with paw on man's knee.	COCO_val2014_000000423201.jpg	0.32513612508773804
85139	Young man with backpack holding skateboard going down escalator.	COCO_val2014_000000315338.jpg	0.34872347116470337
85147	A tiled shower, molded plastic bathtub, shelf, mirror, wooden vanity, lamp, and sink make up a beige colored bathroom.	COCO_val2014_000000170041.jpg	0.3163701295852661
85435	Two people sitting and laying on top of a park bench.	COCO_val2014_000000083049.jpg	0.34179896116256714
85762	Three cows are standing on the pavement next to a gate with three structures in the background.	COCO_val2014_000000192730.jpg	0.3596733808517456
85826	A dinner plate with sliced beets and bread.	COCO_val2014_000000165014.jpg	0.2794192135334015
86201	The young couple is enjoying their skiing trip.	COCO_val2014_000000180653.jpg	0.3038232922554016
86296	Double decker city bus passing under an overpass.	COCO_val2014_000000182176.jpg	0.32404106855392456
86297	Small horse standing behind a large group of horses eating.	COCO_val2014_000000051309.jpg	0.32344356179237366
86313	A white and black horse standing next to a wooden fence in a field.	COCO_val2014_000000244760.jpg	0.3088594079017639
86364	A table with scissors and a bottle of podge next to a cutting board.	COCO_val2014_000000122602.jpg	0.2977047562599182
86380	A red stop sign on a gate next to a grass covered field.	COCO_val2014_000000453626.jpg	0.3258931636810303
86623	Man placing items on a dining room table in front of other people.	COCO_val2014_000000304744.jpg	0.2766169309616089
86626	A market display case filled with different colored vegetables.	COCO_val2014_000000034257.jpg	0.28747281432151794
87099	A family standing next to each other wearing ski equipment.	COCO_val2014_000000203781.jpg	0.3309832513332367
87157	A white toilet sitting in the corner of a bathroom.	COCO_val2014_000000495984.jpg	0.3029460906982422
87314	Meat sitting on a plate with green vegetables on the side.	COCO_val2014_000000153103.jpg	0.3479478061199188
87467	A family of sheep standing next to each other on a lush green field.	COCO_val2014_000000353562.jpg	0.31484121084213257
87488	A little girl about to eat something off of a spoon.	COCO_val2014_000000301282.jpg	0.3062632977962494
87527	A zebra laying on a dirt ground next to a wooden fence.	COCO_val2014_000000146541.jpg	0.32094982266426086
87716	A young man flipping a skateboard through the air.	COCO_val2014_000000376545.jpg	0.28655752539634705
87828	A furry dog standing next to a fire hydrant.	COCO_val2014_000000334391.jpg	0.3709484338760376
88149	A street sign above an orange detour sign.	COCO_val2014_000000317441.jpg	0.34429484605789185
88183	a flat screen TV embedded in a restroom mirror.	COCO_val2014_000000017379.jpg	0.36249181628227234
88188	a small child laying in bed playing nintendo wii	COCO_val2014_000000190637.jpg	0.333476185798645
88377	A large clock tower towering above a city with clocks on every side.	COCO_val2014_000000313990.jpg	0.313896507024765
88618	a man taking a picture of prizes in a claw machine game	COCO_val2014_000000320150.jpg	0.3681390583515167
89096	A group of zebras hidden among the trees on a hillside	COCO_val2014_000000334074.jpg	0.34482067823410034
89343	Skateboarder sticks his tongue out while he rides his skateboard down the rail.	COCO_val2014_000000446285.jpg	0.30094072222709656
90056	A red fire hydrant in front of a skyscraper	COCO_val2014_000000266082.jpg	0.3294765055179596
90113	A breakfast of bagels, eggs, friend potatoes and fresh fruit along side glasses of juice and water, with a basket of jelly packets to the side.	COCO_val2014_000000039659.jpg	0.33869582414627075
90489	an image of a group of policeman on motorcylces	COCO_val2014_000000331686.jpg	0.2994730472564697
90872	A smiling woman looks to be playing a Wii.	COCO_val2014_000000060569.jpg	0.30040180683135986
91057	A roast meat sandwich with a green sauce sits on a plate with something fried to the side.	COCO_val2014_000000393804.jpg	0.3480449616909027
91114	A red double decker tourist bus goes around town	COCO_val2014_000000137826.jpg	0.3467205762863159
91306	Am an taking a swing at a tennis ball	COCO_val2014_000000279549.jpg	0.2739570438861847
91476	A picture of man in the air on a snowboard.	COCO_val2014_000000014723.jpg	0.3292979896068573
92043	A bathroom that has magazine rack and small cabinet.	COCO_val2014_000000147518.jpg	0.32092493772506714
92451	A bird sits on an outside windowsill overlooking a parking lot.	COCO_val2014_000000566038.jpg	0.34336450695991516
92557	A baseball players stands at home plate, waiting for the next pitch.	COCO_val2014_000000385194.jpg	0.3008840084075928
92843	a small air plane on an air plane run way	COCO_val2014_000000046011.jpg	0.26626989245414734
93229	a person swinging a tennis racket hitting a tennis ball	COCO_val2014_000000019313.jpg	0.28455787897109985
93230	a person riding skis on a snowy slope	COCO_val2014_000000226588.jpg	0.33537447452545166
93763	Two teddy bears on a couch with a pillow	COCO_val2014_000000032375.jpg	0.29056835174560547
93783	A dog approaches two sheep in front of onlookers.	COCO_val2014_000000581654.jpg	0.2844737470149994
93787	A tour bus with a cats face painted on the front of it	COCO_val2014_000000203294.jpg	0.3089975416660309
94222	Two plates have brocolli on them that is smothered in cheese.	COCO_val2014_000000347276.jpg	0.3343198299407959
94223	An adult black bear let's his long tongue protrude.	COCO_val2014_000000417465.jpg	0.3692338764667511
94239	A woman standing on a beach near the water	COCO_val2014_000000227073.jpg	0.25804218649864197
94391	Person down hill skiing in well groomed snow	COCO_val2014_000000034020.jpg	0.3018757104873657
94569	Two young people laying in two beds in a bedroom under blankets.	COCO_val2014_000000029793.jpg	0.26968371868133545
94711	A demonic looking chucky like doll standing next to a white clock.	COCO_val2014_000000031749.jpg	0.3100781738758087
94712	An airplane doing maneuvers with white smoke pouring out of it's back end.	COCO_val2014_000000315191.jpg	0.29147616028785706
94734	A woman laying in her bed touching the alarm clock	COCO_val2014_000000552217.jpg	0.2876659631729126
94767	A street sign showing how to drive around a divide	COCO_val2014_000000559576.jpg	0.2925125062465668
95365	A man looking at a laptop with a confused look	COCO_val2014_000000492110.jpg	0.28448471426963806
95655	An older woman sitting at a table cutting up donuts.	COCO_val2014_000000315641.jpg	0.32913121581077576
95761	A baseball player holding a baseball bat standing on home plate.	COCO_val2014_000000347018.jpg	0.2742067277431488
96017	Two laptop computers sit side by side on a desk.	COCO_val2014_000000454982.jpg	0.29819977283477783
96100	An older woman sitting at a table in front of a pizza.	COCO_val2014_000000550117.jpg	0.28238460421562195
96123	A cheesy pizza sitting on top of a white plate.	COCO_val2014_000000114586.jpg	0.27971330285072327
96231	A person riding skis into a pool of water down a ski slope.	COCO_val2014_000000507750.jpg	0.3260611295700073
96484	A street sign with two streets and two block numbers.	COCO_val2014_000000179430.jpg	0.3082737326622009
96577	A man wearing a USA shirt skiing in the sun.	COCO_val2014_000000498627.jpg	0.3550603687763214
96678	A bird standing in the sand and another bird landing on a blanket in the sand.	COCO_val2014_000000275501.jpg	0.31393545866012573
96708	Smiling lady typing on laptop on high back bench and table.	COCO_val2014_000000519635.jpg	0.27911972999572754
96711	A man and three children playing with a kite on the grass and other people riding bikes on a nearby road.	COCO_val2014_000000446209.jpg	0.3755863904953003
96861	A white dish with a tomato based casserole	COCO_val2014_000000385181.jpg	0.3389214277267456
96913	Two men in the bed of a pickup truck working on the vehicle.	COCO_val2014_000000561795.jpg	0.28776517510414124
96941	Street signs, corner of Lynn and Bigelow.taken 11.01.2009 23:58.	COCO_val2014_000000173183.jpg	0.3103509843349457
96946	A woman wearing a blouse and devil horns hold a cell phone to her ear.	COCO_val2014_000000038721.jpg	0.35061168670654297
97085	A desk with a computer, a keyboard, a mouse, a bobble head, speakers and a lava lamp on it.	COCO_val2014_000000398567.jpg	0.32104063034057617
97116	A woman walking while carrying bananas on her hat.	COCO_val2014_000000147740.jpg	0.37435606122016907
97195	Two giraffes standing outdoors near a brick building.	COCO_val2014_000000124390.jpg	0.3550179898738861
97264	People dressed in costumes standing in a field.	COCO_val2014_000000506872.jpg	0.2859870195388794
97276	A living room has a couch and a rustic chest for a coffee table.	COCO_val2014_000000091304.jpg	0.288582980632782
97283	A kitchen scene with a microwave, window, and decorations.	COCO_val2014_000000030932.jpg	0.3074900805950165
97377	S&B train number 3815 coming down the track, country area.	COCO_val2014_000000238071.jpg	0.28845831751823425
97388	People are waiting for the train to arrive	COCO_val2014_000000500703.jpg	0.2544586658477783
97592	A large brown cow laying on the ground in a penn.	COCO_val2014_000000218752.jpg	0.2866601347923279
97664	World flags decorate a busy urban street corner.	COCO_val2014_000000540733.jpg	0.29671356081962585
97711	Green bananas are growing on a banana tree.	COCO_val2014_000000310999.jpg	0.3395235538482666
97775	Drawing of a surfer riding a large wave.	COCO_val2014_000000167270.jpg	0.3440758287906647
97776	Man in a restaurant kitchen preparing a meal.	COCO_val2014_000000035525.jpg	0.2970806956291199
97824	A man on the beach walking towards a volleyball court.	COCO_val2014_000000434873.jpg	0.30177780985832214
97900	A giraffe standing next to a covered structure.	COCO_val2014_000000241691.jpg	0.3237500488758087
98082	A sweet potato cut in half next to a banana.	COCO_val2014_000000122020.jpg	0.24174684286117554
98084	some people boats and birds in the water	COCO_val2014_000000218268.jpg	0.3028204143047333
98116	a kitchen has a chrome stove and oven with white cabinets.	COCO_val2014_000000556230.jpg	0.31963157653808594
98310	A large kitchen filled with appliances and lots of counter top space.	COCO_val2014_000000444531.jpg	0.2966211438179016
98400	Three young men playing a game of frisbee on a sandy beach.	COCO_val2014_000000229765.jpg	0.32725924253463745
98413	God looking at orange cat that is standing on a stool.	COCO_val2014_000000177529.jpg	0.27309003472328186
98462	A muffin sitting on a plate with a fork while customers sit in the background.	COCO_val2014_000000421889.jpg	0.33908769488334656
98509	A cluttered room filled with a tv and a kitchen.	COCO_val2014_000000368900.jpg	0.32334819436073303
98588	people in a store looking at old looking items on a table	COCO_val2014_000000099515.jpg	0.256866991519928
98626	a close up of a street parking meter	COCO_val2014_000000013414.jpg	0.34650975465774536
98657	a young person holding a baseball bat	COCO_val2014_000000284097.jpg	0.36090323328971863
98692	A fat gray tiger cat laying on top of  bed up against a pillow.	COCO_val2014_000000546702.jpg	0.2893794775009155
98932	a female is talking on the phone and a laptop on a table	COCO_val2014_000000527427.jpg	0.3140323758125305
98959	two birds flying over some water and their reflection	COCO_val2014_000000325688.jpg	0.2806139588356018
98969	a blue and white three wheeler truck  and two men	COCO_val2014_000000361721.jpg	0.30371594429016113
99116	A brown glass on the table for display art	COCO_val2014_000000019742.jpg	0.2985803782939911
99147	Man cross country skiing on slight down hill slope.	COCO_val2014_000000556158.jpg	0.32041022181510925
99361	A clock tower is in the middle of the city with clocks	COCO_val2014_000000022382.jpg	0.2430659532546997
99364	two people with a motorcycle and trailer parked by a waterfall.	COCO_val2014_000000356145.jpg	0.3139575719833374
99476	there is some sort of animal that is in the waves on the water	COCO_val2014_000000043734.jpg	0.2733607292175293
99525	Person on skis on a snow covered path.	COCO_val2014_000000089293.jpg	0.3133266866207123
99557	Woman in sunglasses preparing to take a bite of a sandwich.	COCO_val2014_000000113473.jpg	0.3042146563529968
99677	THERE IS A MOTORCYLCE WITH PEOPLE STANDING ON THE SIDE OF THE STREET	COCO_val2014_000000320249.jpg	0.24981056153774261
99777	Two street signs on a post beneath power lines.	COCO_val2014_000000301765.jpg	0.28860586881637573
99794	A window that looks out onto an intersection with several shops.	COCO_val2014_000000260182.jpg	0.2907041609287262
99849	There are crafts and craft supplies on a table	COCO_val2014_000000463226.jpg	0.24013662338256836
99914	A PERSON IS THROWING A FRISBEE IN THE GRASS	COCO_val2014_000000438989.jpg	0.2606857717037201
99974	Bright red umbrella open on the sand of a beach.	COCO_val2014_000000490337.jpg	0.28798019886016846
100380	A surfer coming out of the water with his surfboard.	COCO_val2014_000000461838.jpg	0.30243077874183655
100483	Fast food burger and fries sitting on the wrappers.	COCO_val2014_000000100083.jpg	0.29144635796546936
100484	Some taxi cabs parked along the side of a road.	COCO_val2014_000000277048.jpg	0.2700818181037903
100729	half of an orange in a small bowl.	COCO_val2014_000000415823.jpg	0.2535639703273773
100740	People riding bicycles down the road approaching a bird.	COCO_val2014_000000515289.jpg	0.3241546154022217
100797	Motorcycle parked along the street next to a building.	COCO_val2014_000000262394.jpg	0.3078938126564026
100800	one zebra laying down in the dirt outside	COCO_val2014_000000202503.jpg	0.3387788236141205
100802	BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE	COCO_val2014_000000570349.jpg	0.3484608829021454
100850	A smiling man holding a fork and knife	COCO_val2014_000000291686.jpg	0.3184991776943207
100997	Baseball player throwing a pitch from the mound	COCO_val2014_000000449102.jpg	0.32137200236320496
101132	A plane flying over several houses and lots of trees.	COCO_val2014_000000137950.jpg	0.2437547743320465
101250	A sandwich on a plate near a bowl of chips and glass of water	COCO_val2014_000000288224.jpg	0.3278424143791199
101440	Two sheep are standing side by side behind a fence.	COCO_val2014_000000299042.jpg	0.31127220392227173
101453	Urinals lined up along one wall with a handicap accessible one at the end.	COCO_val2014_000000280320.jpg	0.32638096809387207
101463	A cat sitting on a blanket on a table.	COCO_val2014_000000214671.jpg	0.24810576438903809
101566	A women's tennis doubles match on a professional court	COCO_val2014_000000524282.jpg	0.3308919370174408
102123	A vandalized abandoned building at a stop sign	COCO_val2014_000000477741.jpg	0.2992015480995178
102159	Two halves of an orange sit on wood.	COCO_val2014_000000069535.jpg	0.31517988443374634
102443	there is a treat sign says alameda street	COCO_val2014_000000577417.jpg	0.23804925382137299
102525	Three zebras standing near each other in a penned in area.	COCO_val2014_000000280424.jpg	0.34331199526786804
102676	There is a phone on top of a calculator	COCO_val2014_000000561366.jpg	0.29584798216819763
103012	there is a cow standing in the water by a boat	COCO_val2014_000000501142.jpg	0.3473760783672333
103400	There is an old multi colored volvo parked next to a motel	COCO_val2014_000000347544.jpg	0.20832283794879913
103553	Two men standing next to a busted fire hydrant.	COCO_val2014_000000516998.jpg	0.31717807054519653
103809	A giraffe walks through a line of cars in a parking lot.	COCO_val2014_000000054305.jpg	0.3638473153114319
103981	Two zebras are seen running on a path together.	COCO_val2014_000000013948.jpg	0.36776766180992126
104325	A zebra is lying on the ground with other zebras.	COCO_val2014_000000376278.jpg	0.3416977524757385
104587	A surfer is in the middle of riding a wave.	COCO_val2014_000000499200.jpg	0.25729164481163025
105027	A herd of sheep grazing on a lush green field.	COCO_val2014_000000552612.jpg	0.3140520751476288
105100	A cooked italian pie is on round white plate on the table with silver spoons and forks randomly scattered around it.	COCO_val2014_000000566920.jpg	0.2992602288722992
105220	A bedroom with a large bed sitting next to a black dresser.	COCO_val2014_000000218091.jpg	0.2678956389427185
105391	a herd of elephants walking down a desert road	COCO_val2014_000000294284.jpg	0.3002045452594757
105589	A child holding an umbrella in front of a house.	COCO_val2014_000000412384.jpg	0.31543853878974915
105626	A pair of trains parked at a station.	COCO_val2014_000000170651.jpg	0.309598833322525
105696	A piece of cake on a plate with some juice by it	COCO_val2014_000000301912.jpg	0.2580331563949585
105810	Two zebra standing on a dirty road next to a grass covered field.	COCO_val2014_000000384258.jpg	0.3661658763885498
105822	A modern kitchen with stainless steel fridge, wooden cabinets, and overhead lighting is separated from the dining room by a bar.	COCO_val2014_000000550864.jpg	0.3011518120765686
106052	A crowd of people sitting down next to each other.	COCO_val2014_000000089648.jpg	0.2623930275440216
106398	A man riding a skateboard down a metal hang rail.	COCO_val2014_000000529065.jpg	0.3085746169090271
106418	A man standing on top of a  oat in a river.	COCO_val2014_000000480379.jpg	0.2041747123003006
106552	A yellow fire hydrant sits by the side of the road.	COCO_val2014_000000040087.jpg	0.3460824489593506
106554	A clock tower gives the time in a city square.	COCO_val2014_000000291458.jpg	0.31478890776634216
106595	A city made out of stone brick with large arches.	COCO_val2014_000000427338.jpg	0.2673473358154297
106610	A group of people playing in the water next to a beach.	COCO_val2014_000000014056.jpg	0.27440863847732544
106735	A baseball player runs into home plate during a game.	COCO_val2014_000000506707.jpg	0.2876933217048645
106837	Two air boats driving next to each other on the water	COCO_val2014_000000530317.jpg	0.296975702047348
106843	Two giraffe standing next to a chain link fence.	COCO_val2014_000000301347.jpg	0.33586540818214417
107147	A man on motorcycle driving past cows on the street	COCO_val2014_000000082338.jpg	0.33785930275917053
107148	A woman riding a horse with number 26 on it	COCO_val2014_000000107227.jpg	0.2986799478530884
107198	A young woman holding a white frisbee while standing on a grass field.	COCO_val2014_000000162855.jpg	0.28443193435668945
107245	A group of people horse back riding on a sandy beach.	COCO_val2014_000000396754.jpg	0.3488349914550781
107387	A city street filled with traffic at night.	COCO_val2014_000000493695.jpg	0.27458465099334717
107392	A bathroom sink with a marble counter top under a large mirror.	COCO_val2014_000000302760.jpg	0.33069202303886414
107437	Group of folks playing bowling on Wii sports	COCO_val2014_000000506552.jpg	0.33100882172584534
107553	A black and white soccer ball sits in the grass.	COCO_val2014_000000558955.jpg	0.3286140263080597
107616	A man is sitting down outdoors smoking a cigarette.	COCO_val2014_000000466936.jpg	0.29711422324180603
108015	A small garden area features a few springs of growth and a small busy plant and a few bricks.	COCO_val2014_000000266091.jpg	0.30539947748184204
108134	a teenager playing in a skate park with a skateboard	COCO_val2014_000000155007.jpg	0.30866187810897827
108197	A cat cuddles an elephant toy on the bed.	COCO_val2014_000000509609.jpg	0.3328503668308258
108207	@ couple of kids walking in the snow	COCO_val2014_000000434788.jpg	0.2695739269256592
108300	The horses are out for a walk on the road.	COCO_val2014_000000201622.jpg	0.2579687833786011
108505	A baseball player wearing a catchers mitt while catching a baseball.	COCO_val2014_000000461491.jpg	0.293285608291626
108577	A man walking on top of a baseball field wearing a catchers mitt.	COCO_val2014_000000291209.jpg	0.3040793538093567
108635	A hand reaching into a box of donuts on a counter.	COCO_val2014_000000383337.jpg	0.3912234902381897
108677	close up of a chicken sandwich and fries on a plate	COCO_val2014_000000013832.jpg	0.2859959900379181
108914	Three young men holding surfboards walking on a beach.	COCO_val2014_000000111416.jpg	0.3592032492160797
109068	A couple laying on a big bed in a bedroom.	COCO_val2014_000000054671.jpg	0.33889591693878174
109069	A person riding on the water in a red row boat.	COCO_val2014_000000387173.jpg	0.2835250496864319
109167	A group of people walking towards a beach while carrying surfboards.	COCO_val2014_000000005476.jpg	0.34973713755607605
109351	A herd of cattle sitting in front of a church with a steeple.	COCO_val2014_000000206135.jpg	0.39584752917289734
109406	A wood fire oven with a long metal spatula hanging on the wall next to it.	COCO_val2014_000000533281.jpg	0.3399032950401306
109424	A white toilet sitting next to a white bath tub.	COCO_val2014_000000357475.jpg	0.3233731687068939
109461	horses grazing on a lush green field surrounded by trees.	COCO_val2014_000000435334.jpg	0.3442858159542084
109609	A bench next to a stone wall and a dirt road.	COCO_val2014_000000079490.jpg	0.24521654844284058
109620	A bed covered in pillows sitting underneath a window.	COCO_val2014_000000546245.jpg	0.2949461340904236
109722	A woman standing at a table preparing food.	COCO_val2014_000000064196.jpg	0.25420165061950684
109729	A man driving a boat down a river next to shore.	COCO_val2014_000000194756.jpg	0.2838292419910431
109995	A stop sign posted in a foreign language	COCO_val2014_000000045966.jpg	0.30743300914764404
110291	An old man making duck lips while holding an orange.	COCO_val2014_000000138115.jpg	0.3287695050239563
110295	People look at various food trucks in the city.	COCO_val2014_000000142667.jpg	0.31275901198387146
110342	A man flying on the back of a boy while holding a white frisbee.	COCO_val2014_000000404607.jpg	0.32486316561698914
110376	A ballplayer on deck practicing for his turn at bat	COCO_val2014_000000398028.jpg	0.2831555902957916
110448	A curly haired man standing on the side of the street.	COCO_val2014_000000221713.jpg	0.31053441762924194
110474	A single giraffe looks over the green brush.	COCO_val2014_000000055072.jpg	0.3105906844139099
110618	A couple of cats sleeping on a car hood.	COCO_val2014_000000483249.jpg	0.38804322481155396
110766	Fresh fruit and vegetables have been gathered from the market	COCO_val2014_000000385036.jpg	0.2937745153903961
110801	A group of couches in a tidy living room.	COCO_val2014_000000526359.jpg	0.2607433795928955
110802	A man in white skiing in the snow.	COCO_val2014_000000227742.jpg	0.31388014554977417
110933	Nan or woman is enjoying a day of surfboarding on a brown/orange board.	COCO_val2014_000000393115.jpg	0.2517688572406769
111048	Two small children brushing their teeth at a bathroom sink	COCO_val2014_000000300538.jpg	0.35517171025276184
111138	People on a beach with a kite flying in the air.	COCO_val2014_000000228504.jpg	0.32259854674339294
111782	A city bus driving down a city street	COCO_val2014_000000213649.jpg	0.27452561259269714
111785	Old fashioned red fire truck parked by itself on a street.	COCO_val2014_000000209692.jpg	0.26178187131881714
111848	This is one man with two different sides to him.	COCO_val2014_000000163025.jpg	0.23192758858203888
111896	A black cat is sitting on a wood desk.	COCO_val2014_000000568559.jpg	0.334048867225647
111981	A small plane landing in  a grassy field	COCO_val2014_000000527506.jpg	0.3320890963077545
111994	A young boy is eating a meal in his pajamas.	COCO_val2014_000000285727.jpg	0.318502813577652
112143	A cluttered bedroom with books on the bed	COCO_val2014_000000487438.jpg	0.29824766516685486
112318	A man standing on a tennis court waves to someone.	COCO_val2014_000000193743.jpg	0.35896047949790955
112401	A guy stands holding a tennis racket.	COCO_val2014_000000568333.jpg	0.2875332534313202
112752	Two women talk at a beach rental kiosk.	COCO_val2014_000000319369.jpg	0.2753359079360962
112877	A clock shows it is just after 10:00 o'clock.	COCO_val2014_000000169700.jpg	0.28579530119895935
112901	The large living room has been decorated in modern furnishings.	COCO_val2014_000000205514.jpg	0.31140437722206116
113279	A horse pulling a coach in an indoor arena.	COCO_val2014_000000505528.jpg	0.3087941110134125
113364	White sheep grazing in a grass pasture near stone walls.	COCO_val2014_000000471415.jpg	0.317564994096756
113634	Two young child skiers are headed down a small slope.	COCO_val2014_000000294712.jpg	0.33187443017959595
113848	A group of people are playing frisbee on the beach	COCO_val2014_000000348594.jpg	0.26148897409439087
114589	Red street lights on an empty intersection with no traffic	COCO_val2014_000000478736.jpg	0.2933201491832733
114827	a tray of food going into an oven	COCO_val2014_000000518177.jpg	0.2566356658935547
114915	A man power sliding on a long board	COCO_val2014_000000278095.jpg	0.31699278950691223
115029	Many people are gathered together for the dinner party.	COCO_val2014_000000398222.jpg	0.2730146646499634
115193	A bathroom with orange and white flooring with double sinks	COCO_val2014_000000278338.jpg	0.3029690384864807
115233	A couple uses a knife to cut the cake.	COCO_val2014_000000422982.jpg	0.32979264855384827
115479	A herd of sheep laying next to each other on lush green grass.	COCO_val2014_000000091899.jpg	0.3217697739601135
115617	An open with plants sitting in front of it on a ledge.	COCO_val2014_000000517610.jpg	0.31431886553764343
115876	The dark mirror shows a bathroom in it's reflection.	COCO_val2014_000000415967.jpg	0.28144752979278564
115878	Many oranges have been placed inside a bowl.	COCO_val2014_000000031000.jpg	0.30955085158348083
115922	A group of people on a gondola underneath a bridge.	COCO_val2014_000000129175.jpg	0.31831082701683044
116020	A bed in a bedroom between two lamps in front of a tv on a dresser.	COCO_val2014_000000576070.jpg	0.2677494287490845
116021	A series of images of pots filled with chocolate and desert.	COCO_val2014_000000051476.jpg	0.2797625660896301
116149	A canopy bed is dressed in all pink bedding.	COCO_val2014_000000257853.jpg	0.3564632534980774
116177	A brown cat is sitting on a plastic bag.	COCO_val2014_000000502275.jpg	0.34688135981559753
116315	People are playing frisbee and volleyball at the beach.	COCO_val2014_000000172690.jpg	0.23588691651821136
116328	A man in a field ducking from a frisbee	COCO_val2014_000000534127.jpg	0.3157891035079956
116368	A picture of some animals eating some grass.	COCO_val2014_000000235200.jpg	0.2636466324329376
116585	A picture of a person holding an umbrella.	COCO_val2014_000000377577.jpg	0.3201729953289032
116874	A very clean sink that is in the bathroom.	COCO_val2014_000000275270.jpg	0.2764832079410553
116922	A man standing in a room next to a man laying on the ground.	COCO_val2014_000000432626.jpg	0.31427299976348877
117000	A white plate topped with a fried egg next to a salad.	COCO_val2014_000000533958.jpg	0.2839306890964508
117217	A man riding a skateboard up the side of a cement ramp.	COCO_val2014_000000373007.jpg	0.30195412039756775
117221	a window shoing a man standing alone on a train platform	COCO_val2014_000000144365.jpg	0.3094891309738159
117248	A picture of two buildings and a street in black-and-white.	COCO_val2014_000000264753.jpg	0.267088919878006
117330	A hospital room filled with empty beds and medical equipment.	COCO_val2014_000000345068.jpg	0.3454267680644989
117419	A group of three men walking horses on a paved country road.	COCO_val2014_000000401816.jpg	0.31142476201057434
117460	A woman holding a pink jacket next to a man wearing a tie.	COCO_val2014_000000504561.jpg	0.2904972434043884
117500	A man in  library looking at his laptop.	COCO_val2014_000000519479.jpg	0.28575780987739563
117569	Two planes flying in the sky over a bridge.	COCO_val2014_000000001761.jpg	0.29727035760879517
117583	A boy holding a tennis racquet on a tennis court.	COCO_val2014_000000258588.jpg	0.24441568553447723
117661	A young boy with a bowl haircut holding  a Nintendo Wii controller.	COCO_val2014_000000126340.jpg	0.3602299392223358
117715	Two people sitting at a table having a conversation.	COCO_val2014_000000029886.jpg	0.29507383704185486
117775	A bus stop next to a curvy road surrounded by traffic lights.	COCO_val2014_000000009379.jpg	0.284927636384964
117840	A young swimmer walks across surf boards being held.	COCO_val2014_000000176730.jpg	0.2575320899486542
117909	A picture of a very nice kitchen that is white.	COCO_val2014_000000010114.jpg	0.3003215491771698
118015	A boat parked in a field with long green grass.	COCO_val2014_000000099961.jpg	0.29129379987716675
118020	A young girl outside in the rain holding an umbrella.	COCO_val2014_000000266246.jpg	0.3217930197715759
118092	Apples and oranges sitting next to each other on a shelf.	COCO_val2014_000000303937.jpg	0.3376999795436859
118192	A cat under a blanket looking at something.	COCO_val2014_000000284605.jpg	0.3165418803691864
118247	A formation of birds in a sky at sunset.	COCO_val2014_000000467475.jpg	0.31536397337913513
118259	A gray and yellow train traveling along the tracks	COCO_val2014_000000467990.jpg	0.2611505091190338
118326	A close-up of the streetlamp showing to red street signs.	COCO_val2014_000000220160.jpg	0.31060898303985596
118701	A building with a grey hound road sign on it	COCO_val2014_000000344762.jpg	0.2619898319244385
118789	A young boy riding a skateboard on a street in front of a house.	COCO_val2014_000000004498.jpg	0.3325091600418091
118848	a man on a skateboard skates on the sides of a skate bowl	COCO_val2014_000000514550.jpg	0.28323978185653687
119092	A picture of a motorcycle on the street.	COCO_val2014_000000213932.jpg	0.2869631052017212
119581	A car seat covered in a piece of cake and frosting.	COCO_val2014_000000172911.jpg	0.26907023787498474
119645	A group of young people wearing ski equipment while standing on a snow covered ski slope.	COCO_val2014_000000218889.jpg	0.31875118613243103
120130	A red stop sign on the side of a brick road.	COCO_val2014_000000246248.jpg	0.2260330617427826
120255	A young boy on the skateboard at the skate park.	COCO_val2014_000000137622.jpg	0.34239813685417175
120256	A jockey riding a horse on a horse racing track.	COCO_val2014_000000173693.jpg	0.30111268162727356
120268	A man surfing the waves on an artificial wave pool.	COCO_val2014_000000546664.jpg	0.30230042338371277
120306	two kayakers enjoy the clear open water	COCO_val2014_000000092335.jpg	0.2994983494281769
120319	A beautiful woman in a short skirt holding a green tennis ball and a tennis racquet.	COCO_val2014_000000446301.jpg	0.26626574993133545
120356	A living room filled with nice furniture and a persian rug.	COCO_val2014_000000161370.jpg	0.2926686108112335
120386	A beautiful young lady laying on top of a park bench.	COCO_val2014_000000146742.jpg	0.3116760551929474
120395	The man is catching a wave at the ocean.	COCO_val2014_000000376754.jpg	0.2892342209815979
120492	A group of people playing Frisbee in a field.	COCO_val2014_000000134459.jpg	0.32790911197662354
120709	A tennis player reaches for a tennis ball.	COCO_val2014_000000559261.jpg	0.3145925998687744
120955	A close up view of sheets that are on a bed	COCO_val2014_000000580363.jpg	0.28377804160118103
121390	A close-up of a waffle shaped cone with a banana in it.	COCO_val2014_000000177246.jpg	0.30902764201164246
121483	An Asian street scene with many people on the street.	COCO_val2014_000000400516.jpg	0.3281693160533905
121611	Cat sitting on the ground in between an open refrigerator.	COCO_val2014_000000296471.jpg	0.3431086838245392
